Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,ticker
2025-02-25 00:00:00-05:00,19.26637931401529,19.30651092529297,19.25331362198698,19.30651092529297,5200,0.0,0.0,0.0,LTTI
2025-02-26 00:00:00-05:00,19.32237769935952,19.41290479328848,19.32237769935952,19.40823745727539,2000,0.0,0.0,0.0,LTTI
2025-02-27 00:00:00-05:00,19.309311617818256,19.309311617818256,19.281312942504883,19.281312942504883,700,0.0,0.0,0.0,LTTI
2025-02-28 00:00:00-05:00,19.36530669924043,19.442768096923828,19.327975133098867,19.442768096923828,1800,0.0,0.0,0.0,LTTI
2025-03-03 00:00:00-05:00,19.411969065803454,19.595823287963867,19.411969065803454,19.595823287963867,3700,0.0,0.0,0.0,LTTI
2025-03-04 00:00:00-05:00,19.57062687368493,19.626624228336215,19.36997413635254,19.36997413635254,158600,0.0,0.0,0.0,LTTI
2025-03-05 00:00:00-05:00,19.299980144793476,19.299980144793476,19.227184295654297,19.227184295654297,5300,0.0,0.0,0.0,LTTI
2025-03-06 00:00:00-05:00,19.06666293186881,19.24398432617314,19.06666293186881,19.169322967529297,9200,0.0,0.0,0.0,LTTI
2025-03-07 00:00:00-05:00,19.225317078135372,19.26264686458229,19.079727172851562,19.079727172851562,8300,0.0,0.0,0.0,LTTI
2025-03-10 00:00:00-04:00,19.318646366262687,19.365309049535867,19.24398500498524,19.285982131958008,2300,0.0,0.0,0.0,LTTI
2025-03-11 00:00:00-04:00,19.29997874353717,19.29997874353717,19.136655807495117,19.136655807495117,2700,0.0,0.0,0.0,LTTI
2025-03-12 00:00:00-04:00,19.12545889149614,19.131991738242757,19.07599616328136,19.085329055786133,15500,0.0,0.0,0.0,LTTI
2025-03-13 00:00:00-04:00,19.075994999632584,19.199186325073242,19.047996323826204,19.199186325073242,2400,0.0,0.0,0.0,LTTI
2025-03-14 00:00:00-04:00,19.088125838281545,19.141323143418457,19.088125838281545,19.136655807495117,6600,0.0,0.0,0.0,LTTI
2025-03-17 00:00:00-04:00,19.26264725847099,19.26264725847099,19.20665168762207,19.20665168762207,700,0.0,0.0,0.0,LTTI
2025-03-18 00:00:00-04:00,19.150658619653882,19.255184173583984,19.150658619653882,19.255184173583984,1200,0.0,0.0,0.0,LTTI
2025-03-19 00:00:00-04:00,19.253317244856465,19.311180114746094,19.187988772422162,19.311180114746094,10800,0.0,0.0,0.0,LTTI
2025-03-20 00:00:00-04:00,19.411970541169588,19.411970541169588,19.327976292380193,19.32891082763672,1700,0.0,0.0,0.0,LTTI
2025-03-21 00:00:00-04:00,19.29997841192903,19.29997841192903,19.222517013549805,19.222517013549805,200,0.0,0.0,0.0,LTTI
