Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2025-09-10 00:00:00-04:00,28.5,29.354999542236328,26.760000228881836,27.128999710083008,15600,0.0,0.0,COIA
2025-09-11 00:00:00-04:00,27.93000030517578,28.461999893188477,27.81999969482422,28.461999893188477,1400,0.0,0.0,COIA
2025-09-12 00:00:00-04:00,29.329999923706055,29.329999923706055,28.094999313354492,28.447999954223633,6700,0.0,0.0,COIA
2025-09-15 00:00:00-04:00,28.34000015258789,29.08099937438965,28.110000610351562,29.08099937438965,3300,0.0,0.0,COIA
2025-09-16 00:00:00-04:00,29.600000381469727,29.600000381469727,28.30500030517578,29.165000915527344,15800,0.0,0.0,COIA
2025-09-17 00:00:00-04:00,29.209999084472656,29.209999084472656,26.900999069213867,27.93600082397461,2900,0.0,0.0,COIA
2025-09-18 00:00:00-04:00,29.229999542236328,33.11000061035156,28.94300079345703,31.788000106811523,6400,0.0,0.0,COIA
2025-09-19 00:00:00-04:00,31.6200008392334,32.698001861572266,31.177000045776367,31.66200065612793,2700,0.0,0.0,COIA
2025-09-22 00:00:00-04:00,30.020000457763672,30.06999969482422,29.371000289916992,29.71299934387207,9100,0.0,0.0,COIA
2025-09-23 00:00:00-04:00,29.6200008392334,29.6200008392334,27.440000534057617,27.562999725341797,12600,0.0,0.0,COIA
2025-09-24 00:00:00-04:00,28.200000762939453,28.209999084472656,27.868999481201172,27.868999481201172,1300,0.0,0.0,COIA
2025-09-25 00:00:00-04:00,26.239999771118164,27.099000930786133,25.219999313354492,25.219999313354492,31100,0.0,0.0,COIA
2025-09-26 00:00:00-04:00,25.399999618530273,26.219999313354492,24.649999618530273,26.145999908447266,23600,0.0,0.0,COIA
2025-09-29 00:00:00-04:00,27.0,29.75,26.989999771118164,29.618999481201172,4800,0.0,0.0,COIA
2025-09-30 00:00:00-04:00,29.059999465942383,30.280000686645508,29.059999465942383,30.277999877929688,8600,0.0,0.0,COIA
2025-10-01 00:00:00-04:00,31.309999465942383,32.47999954223633,31.0,31.83799934387207,13600,0.0,0.0,COIA
2025-10-02 00:00:00-04:00,33.72999954223633,37.22999954223633,33.4900016784668,36.5099983215332,27400,0.0,0.0,COIA
2025-10-03 00:00:00-04:00,36.849998474121094,38.68000030517578,36.36000061035156,38.1349983215332,24400,0.0,0.0,COIA
2025-10-06 00:00:00-04:00,40.369998931884766,40.540000915527344,38.56999969482422,39.20800018310547,17300,0.0,0.0,COIA
2025-10-07 00:00:00-04:00,38.970001220703125,38.970001220703125,34.74300003051758,37.13600158691406,37900,0.0,0.0,COIA
2025-10-08 00:00:00-04:00,37.540000915527344,39.970001220703125,37.150001525878906,39.624000549316406,12200,0.0,0.0,COIA
2025-10-09 00:00:00-04:00,38.54999923706055,40.327999114990234,38.5,39.279998779296875,7800,0.0,0.0,COIA
2025-10-10 00:00:00-04:00,40.099998474121094,42.15399932861328,32.33000183105469,33.209999084472656,44600,0.0,0.0,COIA
2025-10-13 00:00:00-04:00,34.599998474121094,34.599998474121094,30.75,33.257999420166016,37300,0.0,0.0,COIA
2025-10-14 00:00:00-04:00,29.81999969482422,32.15999984741211,29.649999618530273,30.280000686645508,18700,0.0,0.0,COIA
