Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,ticker
2022-03-31 00:00:00-04:00,21.583858417428548,21.59248525677221,21.568330764770508,21.568330764770508,1589700,0.0,0.0,0.0,OACP
2022-04-01 00:00:00-04:00,21.609741583931946,21.66150263027887,21.609741583931946,21.631309509277344,619900,0.0,0.0,0.0,OACP
2022-04-04 00:00:00-04:00,21.534687280232642,21.564880397593782,21.534687280232642,21.557979583740234,1183700,0.0,0.0,0.0,OACP
2022-04-05 00:00:00-04:00,21.467404523800003,21.467404523800003,21.37251091003418,21.37251091003418,1161600,0.0,0.0,0.0,OACP
2022-04-06 00:00:00-04:00,21.359569049374915,21.359569049374915,21.29141815911409,21.303495407104492,3600,0.0,0.0,0.0,OACP
2022-04-07 00:00:00-04:00,21.27330593536602,21.27330593536602,21.204292842813896,21.262954711914062,14300,0.0,0.0,0.0,OACP
2022-04-08 00:00:00-04:00,21.174094763246575,21.18617201048226,21.10939428425454,21.13958740234375,27300,0.0,0.0,0.0,OACP
2022-04-11 00:00:00-04:00,21.061952329665612,21.07402957873539,21.023132365455343,21.029170989990234,7000,0.0,0.0,0.0,OACP
2022-04-12 00:00:00-04:00,21.118020926932278,21.118020926932278,21.10594367980957,21.10594367980957,9700,0.0,0.0,0.0,OACP
2022-04-13 00:00:00-04:00,21.182729426998197,21.182729426998197,21.143909454345703,21.143909454345703,3400,0.0,0.0,0.0,OACP
2022-04-14 00:00:00-04:00,21.092149197891857,21.100774395557554,20.99725556954845,21.01709747314453,34600,0.0,0.0,0.0,OACP
2022-04-18 00:00:00-04:00,20.956705203560453,20.966195880738265,20.928238108232215,20.945491790771484,7200,0.0,0.0,0.0,OACP
2022-04-19 00:00:00-04:00,20.860952216923135,20.90149821181658,20.82040786743164,20.82040786743164,1500,0.0,0.0,0.0,OACP
2022-04-20 00:00:00-04:00,20.954114169177924,20.954114169177924,20.88509945371978,20.891138076782227,31700,0.0,0.0,0.0,OACP
2022-04-21 00:00:00-04:00,20.841971952157948,20.841971952157948,20.7470783408108,20.794525146484375,7100,0.0,0.0,0.0,OACP
2022-04-22 00:00:00-04:00,20.730686368701637,20.76432989541002,20.729824178258283,20.75139045715332,6300,0.0,0.0,0.0,OACP
2022-04-25 00:00:00-04:00,20.927375240181142,20.928237430659674,20.885103225708008,20.885103225708008,22500,0.0,0.0,0.0,OACP
2022-04-26 00:00:00-04:00,20.919607162475586,20.936860841629635,20.8945904794832,20.919607162475586,6900,0.0,0.0,0.0,OACP
2022-04-27 00:00:00-04:00,20.898049634438884,20.898049634438884,20.816095446850724,20.824722290039062,76700,0.0,0.0,0.0,OACP
