Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2025-11-17 00:00:00-05:00,14.630000114440918,14.630000114440918,14.036999702453613,14.036999702453613,1400,0.0,0.0,OKTG
2025-11-18 00:00:00-05:00,13.970000267028809,13.970000267028809,13.970000267028809,13.970000267028809,100,0.0,0.0,OKTG
2025-11-19 00:00:00-05:00,14.630000114440918,14.630000114440918,13.609000205993652,13.609000205993652,100,0.0,0.0,OKTG
2025-11-20 00:00:00-05:00,13.3100004196167,13.34000015258789,12.991999626159668,12.991999626159668,300,0.0,0.0,OKTG
2025-11-21 00:00:00-05:00,13.010000228881836,13.24899959564209,12.920000076293945,13.10099983215332,800,0.0,0.0,OKTG
2025-11-24 00:00:00-05:00,13.210000038146973,13.539999961853027,13.210000038146973,13.25,900,0.0,0.0,OKTG
2025-11-25 00:00:00-05:00,13.130000114440918,14.100000381469727,13.130000114440918,13.954999923706055,6900,0.0,0.0,OKTG
2025-11-26 00:00:00-05:00,13.819999694824219,13.819999694824219,13.729000091552734,13.729000091552734,300,0.0,0.0,OKTG
2025-11-28 00:00:00-05:00,13.635000228881836,13.635000228881836,13.635000228881836,13.635000228881836,200,0.0,0.0,OKTG
2025-12-01 00:00:00-05:00,13.529999732971191,13.741999626159668,13.529999732971191,13.736000061035156,900,0.0,0.0,OKTG
2025-12-02 00:00:00-05:00,14.0,14.329999923706055,13.756999969482422,14.20199966430664,69800,0.0,0.0,OKTG
2025-12-03 00:00:00-05:00,11.789999961853027,15.789999961853027,11.789999961853027,15.70199966430664,50000,0.0,0.0,OKTG
2025-12-04 00:00:00-05:00,15.600000381469727,16.040000915527344,15.220000267028809,15.498000144958496,5800,0.0,0.0,OKTG
2025-12-05 00:00:00-05:00,15.15999984741211,15.456000328063965,15.15999984741211,15.456000328063965,300,0.0,0.0,OKTG
2025-12-08 00:00:00-05:00,16.040000915527344,16.18000030517578,15.819999694824219,16.104000091552734,8100,0.0,0.0,OKTG
2025-12-09 00:00:00-05:00,15.869999885559082,16.219999313354492,15.869999885559082,16.190000534057617,2000,0.0,0.0,OKTG
2025-12-10 00:00:00-05:00,16.239999771118164,17.0,16.239999771118164,16.92300033569336,1700,0.0,0.0,OKTG
2025-12-11 00:00:00-05:00,17.040000915527344,17.219999313354492,17.040000915527344,17.19300079345703,800,0.0,0.0,OKTG
2025-12-12 00:00:00-05:00,17.18000030517578,17.18000030517578,16.899999618530273,16.985000610351562,1200,0.0,0.0,OKTG
2025-12-15 00:00:00-05:00,16.3700008392334,16.3700008392334,16.26799964904785,16.26799964904785,900,0.0,0.0,OKTG
2025-12-16 00:00:00-05:00,16.600000381469727,17.163000106811523,16.600000381469727,17.163000106811523,2600,0.0,0.0,OKTG
2025-12-17 00:00:00-05:00,16.586000442504883,16.586000442504883,16.31599998474121,16.31599998474121,700,0.0,0.0,OKTG
2025-12-18 00:00:00-05:00,16.479999542236328,17.110000610351562,16.479999542236328,16.97599983215332,2800,0.0,0.0,OKTG
2025-12-19 00:00:00-05:00,16.985000610351562,16.985000610351562,16.985000610351562,16.985000610351562,100,0.0,0.0,OKTG
2025-12-22 00:00:00-05:00,17.579999923706055,17.579999923706055,17.180999755859375,17.180999755859375,400,0.0,0.0,OKTG
2025-12-23 00:00:00-05:00,16.989999771118164,17.049999237060547,16.30500030517578,16.50200080871582,5600,0.0,0.0,OKTG
2025-12-24 00:00:00-05:00,16.479999542236328,16.479999542236328,16.11199951171875,16.28499984741211,1400,0.0,0.0,OKTG
2025-12-26 00:00:00-05:00,16.149999618530273,16.149999618530273,16.149999618530273,16.149999618530273,206,0.0,0.0,OKTG
