Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2012-02-02 00:00:00-05:00,14.832283646094936,14.832283646094936,14.744171294061388,14.826409339904785,1200,0.0,0.0,POWR
2012-02-03 00:00:00-05:00,14.920399496800435,15.067253824761876,14.920399496800435,15.014386177062988,2200,0.0,0.0,POWR
2012-02-06 00:00:00-05:00,15.008509663505595,15.090748836954807,15.008509663505595,15.026132583618164,500,0.0,0.0,POWR
2012-02-07 00:00:00-05:00,15.707534185859826,15.707534185859826,15.143614269374433,15.214103698730469,800,0.0,0.0,POWR
2012-02-08 00:00:00-05:00,15.548931478479274,15.548931478479274,15.27284582272354,15.31396484375,5500,0.0,0.0,POWR
2012-02-09 00:00:00-05:00,15.543055602244328,15.543055602244328,15.337460517883303,15.3374605178833,1400,0.0,0.0,POWR
2012-02-10 00:00:00-05:00,15.272848223072529,15.272848223072529,15.049630165100096,15.049630165100098,1600,0.0,0.0,POWR
2012-02-13 00:00:00-05:00,15.249348413408486,15.255222719256368,15.214103698730467,15.214103698730469,800,0.0,0.0,POWR
2012-02-14 00:00:00-05:00,15.249352345675476,15.249352345675476,15.184737205505371,15.184737205505371,1300,0.0,0.0,POWR
2012-02-15 00:00:00-05:00,15.284595489501953,15.284595489501953,15.284595489501953,15.284595489501953,1700,0.0,0.0,POWR
2012-02-16 00:00:00-05:00,15.372706443592289,15.431448381081768,15.202354936913721,15.390329360961914,1900,0.0,0.0,POWR
2012-02-17 00:00:00-05:00,15.419700579194329,15.53131015424406,15.419700579194329,15.4843168258667,1600,0.0,0.0,POWR
2012-02-21 00:00:00-05:00,15.713407759787932,15.713407759787932,15.507811546325684,15.507811546325684,5100,0.0,0.0,POWR
2012-02-22 00:00:00-05:00,15.760401185325762,15.760401185325762,15.47844123840332,15.47844123840332,2500,0.0,0.0,POWR
2012-02-23 00:00:00-05:00,15.672290371802777,15.695786476135254,15.566555101283283,15.695786476135254,5300,0.0,0.0,POWR
2012-02-24 00:00:00-05:00,15.695786476135254,15.866137994285404,15.689912169949798,15.695786476135254,3900,0.0,0.0,POWR
2012-02-27 00:00:00-05:00,15.736909539819528,15.783902877614636,15.648796051095342,15.731035232543945,3300,0.0,0.0,POWR
2012-02-28 00:00:00-05:00,15.631171057608364,15.836766168221045,15.4431977448143,15.449070930480957,29000,0.0,0.0,POWR
2012-02-29 00:00:00-05:00,15.449070930480959,15.449070930480959,15.449070930480959,15.449070930480957,0,0.0,0.0,POWR
2012-03-01 00:00:00-05:00,15.507811546325684,15.507811546325684,15.507811546325684,15.507811546325684,200,0.0,0.0,POWR
2012-03-02 00:00:00-05:00,15.308093483344022,15.460822105407717,15.308093483344022,15.460822105407715,1800,0.0,0.0,POWR
2012-03-05 00:00:00-05:00,15.460817899478085,15.460817899478085,15.325712235317365,15.343335151672363,2100,0.0,0.0,POWR
2012-03-06 00:00:00-05:00,15.11424227471601,15.11424227471601,14.873401344415527,14.885149955749512,1600,0.0,0.0,POWR
2012-03-07 00:00:00-05:00,15.037881197026543,15.037881197026543,15.026132583618164,15.026132583618164,400,0.0,0.0,POWR
2012-03-08 00:00:00-05:00,15.026132583618164,15.026132583618164,15.026132583618164,15.026132583618164,0,0.0,0.0,POWR
2012-03-09 00:00:00-05:00,15.30221604563015,15.449070330599382,15.214103698730467,15.214103698730469,5800,0.0,0.0,POWR
2012-03-12 00:00:00-04:00,15.21410737703552,15.21410737703552,15.131869316101076,15.131869316101074,500,0.0,0.0,POWR
2012-03-13 00:00:00-04:00,15.214104951163895,15.214104951163895,15.09662218576283,15.202356338500977,23500,0.0,0.0,POWR
2012-03-14 00:00:00-04:00,15.272849329307071,15.272849329307071,15.131869316101076,15.131869316101074,800,0.0,0.0,POWR
2012-03-15 00:00:00-04:00,15.149489822336589,15.202356338500977,15.149489822336589,15.202356338500977,2100,0.0,0.0,POWR
2012-03-16 00:00:00-04:00,15.343335974452087,15.355083465576172,15.343335974452087,15.355083465576172,1600,0.0,0.0,POWR
2012-03-19 00:00:00-04:00,15.360960503732791,15.46669578552246,15.360960503732791,15.466695785522461,1100,0.0,0.0,POWR
2012-03-20 00:00:00-04:00,15.243474770908831,15.243474770908831,15.143613815307619,15.143613815307617,600,0.0,0.0,POWR
2012-03-21 00:00:00-04:00,15.490191623076392,15.490191623076392,15.137741088867186,15.137741088867188,1600,0.0,0.0,POWR
2012-03-22 00:00:00-04:00,14.97913727714858,14.97913727714858,14.81466007232666,14.81466007232666,1200,0.0,0.0,POWR
2012-03-23 00:00:00-04:00,14.76179306319248,14.808786392211912,14.750045571244629,14.808786392211914,1100,0.0,0.0,POWR
2012-03-26 00:00:00-04:00,15.114249229431154,15.114249229431154,15.114249229431154,15.114249229431152,300,0.0,0.0,POWR
2012-03-27 00:00:00-04:00,15.114249229431154,15.114249229431154,15.114249229431154,15.114249229431152,0,0.0,0.0,POWR
2012-03-28 00:00:00-04:00,14.714801567672469,14.755921716046315,14.679556846618652,14.679556846618652,4600,0.0,0.0,POWR
2012-03-29 00:00:00-04:00,14.47983169555664,14.520950714440238,14.47983169555664,14.47983169555664,3500,0.0,0.0,POWR
2012-03-30 00:00:00-04:00,14.714801788330078,14.714801788330078,14.714801788330078,14.714801788330078,300,0.0,0.0,POWR
2012-04-02 00:00:00-04:00,14.902774882855907,15.03200626373291,14.902774882855907,15.03200626373291,4400,0.0,0.0,POWR
2012-04-03 00:00:00-04:00,15.03200626373291,15.03200626373291,15.03200626373291,15.03200626373291,0,0.0,0.0,POWR
2012-04-04 00:00:00-04:00,13.739686334549148,14.544448296940072,13.739686334549148,14.503329277038574,700,0.0,0.0,POWR
2012-04-05 00:00:00-04:00,14.503329277038576,14.503329277038576,14.503329277038576,14.503329277038574,0,0.0,0.0,POWR
2012-04-09 00:00:00-04:00,14.309482442948608,14.32710424076893,14.20962148046594,14.321229934692383,1900,0.0,0.0,POWR
2012-04-10 00:00:00-04:00,13.98640103182878,13.98640103182878,13.962904930114746,13.962904930114746,200,0.0,0.0,POWR
2012-04-11 00:00:00-04:00,13.980528831481935,13.980528831481935,13.980528831481935,13.980528831481934,1400,0.0,0.0,POWR
2012-04-12 00:00:00-04:00,13.980530926449621,14.098014831542969,13.980530926449621,14.098014831542969,20600,0.0,0.0,POWR
2012-04-13 00:00:00-04:00,14.215499479949402,14.215499479949402,13.804306911031428,14.06277084350586,2300,0.0,0.0,POWR
2012-04-16 00:00:00-04:00,13.957030327800851,13.980526429015262,13.957030327800851,13.974653244018555,700,0.0,0.0,POWR
2012-04-17 00:00:00-04:00,13.974653244018555,13.974653244018555,13.974653244018555,13.974653244018555,0,0.0,0.0,POWR
2012-04-18 00:00:00-04:00,13.974653244018555,13.974653244018555,13.974653244018555,13.974653244018555,0,0.0,0.0,POWR
2012-04-19 00:00:00-04:00,14.121511897486435,14.121511897486435,13.951160349111234,13.998153686523438,23500,0.0,0.0,POWR
