Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,ticker
2000-07-28 00:00:00-04:00,11.406856536865234,11.406856536865234,11.406856536865234,11.406856536865234,2800,0.0,0.0,0.0,IJJ
2000-07-31 00:00:00-04:00,11.458937009107093,11.506062507629395,11.458937009107093,11.506062507629395,6400,0.0,0.0,0.0,IJJ
2000-08-01 00:00:00-04:00,11.506062507629395,11.506062507629395,11.506062507629395,11.506062507629395,0,0.0,0.0,0.0,IJJ
2000-08-02 00:00:00-04:00,11.506062507629395,11.506062507629395,11.506062507629395,11.506062507629395,0,0.0,0.0,0.0,IJJ
2000-08-03 00:00:00-04:00,11.506062507629395,11.506062507629395,11.506062507629395,11.506062507629395,0,0.0,0.0,0.0,IJJ
2000-08-04 00:00:00-04:00,11.915313720703125,11.915313720703125,11.915313720703125,11.915313720703125,400,0.0,0.0,0.0,IJJ
2000-08-07 00:00:00-04:00,11.91531505557137,12.017006961749226,11.91531505557137,12.007085800170898,29200,0.0,0.0,0.0,IJJ
2000-08-08 00:00:00-04:00,12.05420663067774,12.05420663067774,12.051726341247559,12.051726341247559,2400,0.0,0.0,0.0,IJJ
2000-08-09 00:00:00-04:00,11.964916229248047,11.964916229248047,11.964916229248047,11.964916229248047,1600,0.0,0.0,0.0,IJJ
2000-08-10 00:00:00-04:00,11.987237930297852,11.987237930297852,11.987237930297852,11.987237930297852,800,0.0,0.0,0.0,IJJ
2000-08-11 00:00:00-04:00,11.987237930297852,11.987237930297852,11.987237930297852,11.987237930297852,0,0.0,0.0,0.0,IJJ
2000-08-14 00:00:00-04:00,12.203026087488226,12.282395362854002,12.203026087488226,12.282395362854004,7200,0.0,0.0,0.0,IJJ
2000-08-15 00:00:00-04:00,12.282395362854002,12.282395362854002,12.282395362854002,12.282395362854004,0,0.0,0.0,0.0,IJJ
2000-08-16 00:00:00-04:00,12.217903902165665,12.217903902165665,12.18317985534668,12.18317985534668,8400,0.0,0.0,0.0,IJJ
2000-08-17 00:00:00-04:00,12.292305518441585,12.292305518441585,12.255101203918457,12.255101203918457,13200,0.0,0.0,0.0,IJJ
2000-08-18 00:00:00-04:00,12.163335831921323,12.217902183532715,12.15093438837328,12.217902183532715,7200,0.0,0.0,0.0,IJJ
2000-08-21 00:00:00-04:00,12.212941849382128,12.212941849382128,12.183178384273965,12.188138961791992,4000,0.0,0.0,0.0,IJJ
2000-08-22 00:00:00-04:00,12.178227424621582,12.178227424621582,12.178227424621582,12.178227424621582,5200,0.0,0.0,0.0,IJJ
2000-08-23 00:00:00-04:00,12.178227424621582,12.178227424621582,12.178227424621582,12.178227424621582,0,0.0,0.0,0.0,IJJ
2000-08-24 00:00:00-04:00,12.178227424621582,12.178227424621582,12.178227424621582,12.178227424621582,0,0.0,0.0,0.0,IJJ
2000-08-25 00:00:00-04:00,12.23775005340576,12.23775005340576,12.23775005340576,12.237750053405762,41600,0.0,0.0,0.0,IJJ
2000-08-28 00:00:00-04:00,12.250145968450301,12.272468566894531,12.250145968450301,12.272468566894531,1600,0.0,0.0,0.0,IJJ
2000-08-29 00:00:00-04:00,12.274952018321223,12.274952018321223,12.265030860900877,12.265030860900879,1200,0.0,0.0,0.0,IJJ
2000-08-30 00:00:00-04:00,12.265030860900877,12.265030860900877,12.265030860900877,12.265030860900879,0,0.0,0.0,0.0,IJJ
2000-08-31 00:00:00-04:00,12.381600873460298,12.408884048461914,12.381600873460298,12.408884048461914,15600,0.0,0.0,0.0,IJJ
2000-09-01 00:00:00-04:00,12.398966104405016,12.423768997192383,12.359281475945227,12.423768997192383,10800,0.0,0.0,0.0,IJJ
2000-09-05 00:00:00-04:00,12.453529163061178,12.453529163061178,12.418805122375488,12.418805122375488,2000,0.0,0.0,0.0,IJJ
2000-09-06 00:00:00-04:00,12.575067954860652,12.580028533935547,12.575067954860652,12.580028533935547,2800,0.0,0.0,0.0,IJJ
