Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,ticker
2020-02-20 00:00:00-05:00,33.93929227771148,33.96894454956055,33.92234766067555,33.96894454956055,480000,0.0,0.0,0.0,HCRB
2020-02-21 00:00:00-05:00,34.09601187509943,34.09601187509943,34.04518127441406,34.04518127441406,200,0.0,0.0,0.0,HCRB
2020-02-24 00:00:00-05:00,34.14348602294922,34.14348602294922,34.14348602294922,34.14348602294922,0,0.0,0.0,0.0,HCRB
2020-02-25 00:00:00-05:00,34.17735290527344,34.17735290527344,34.17735290527344,34.17735290527344,0,0.0,0.0,0.0,HCRB
2020-02-26 00:00:00-05:00,34.15363311767578,34.15363311767578,34.15363311767578,34.15363311767578,100,0.0,0.0,0.0,HCRB
2020-02-27 00:00:00-05:00,34.21038740094042,34.21038740094042,34.1748046875,34.1748046875,300,0.0,0.0,0.0,HCRB
2020-02-28 00:00:00-05:00,34.44676971435547,34.44676971435547,34.44676971435547,34.44676971435547,0,0.0,0.0,0.0,HCRB
2020-03-02 00:00:00-05:00,34.368831634521484,34.368831634521484,34.368831634521484,34.368831634521484,0,0.0,0.0,0.0,HCRB
2020-03-03 00:00:00-05:00,34.59672164916992,34.59672164916992,34.59672164916992,34.59672164916992,0,0.0,0.0,0.0,HCRB
2020-03-04 00:00:00-05:00,34.57723617553711,34.57723617553711,34.57723617553711,34.57723617553711,0,0.0,0.0,0.0,HCRB
2020-03-05 00:00:00-05:00,34.717872619628906,34.717872619628906,34.717872619628906,34.717872619628906,0,0.0,0.0,0.0,HCRB
2020-03-06 00:00:00-05:00,34.973731994628906,34.973731994628906,34.973731994628906,34.973731994628906,100,0.0,0.0,0.0,HCRB
2020-03-09 00:00:00-04:00,35.02542495727539,35.02542495727539,35.02542495727539,35.02542495727539,0,0.0,0.0,0.0,HCRB
2020-03-10 00:00:00-04:00,34.55605697631836,34.55605697631836,34.55605697631836,34.55605697631836,0,0.0,0.0,0.0,HCRB
2020-03-11 00:00:00-04:00,34.23495864868164,34.23495864868164,34.23495864868164,34.23495864868164,0,0.0,0.0,0.0,HCRB
2020-03-12 00:00:00-04:00,33.82154846191406,33.82154846191406,33.82154846191406,33.82154846191406,0,0.0,0.0,0.0,HCRB
2020-03-13 00:00:00-04:00,33.89607620239258,33.89607620239258,33.89607620239258,33.89607620239258,0,0.0,0.0,0.0,HCRB
2020-03-16 00:00:00-04:00,34.1324577331543,34.1324577331543,34.1324577331543,34.1324577331543,0,0.0,0.0,0.0,HCRB
2020-03-17 00:00:00-04:00,33.99012611139255,34.00283376740744,33.56398010253906,33.56398010253906,400,0.0,0.0,0.0,HCRB
2020-03-18 00:00:00-04:00,32.83538055419922,32.83538055419922,32.83538055419922,32.83538055419922,0,0.0,0.0,0.0,HCRB
2020-03-19 00:00:00-04:00,32.4998779296875,32.4998779296875,32.4998779296875,32.4998779296875,0,0.0,0.0,0.0,HCRB
2020-03-20 00:00:00-04:00,32.665924072265625,32.665924072265625,32.665924072265625,32.665924072265625,0,0.0,0.0,0.0,HCRB
2020-03-23 00:00:00-04:00,33.203895568847656,33.203895568847656,33.203895568847656,33.203895568847656,0,0.0,0.0,0.0,HCRB
2020-03-24 00:00:00-04:00,33.15476989746094,33.15476989746094,33.15476989746094,33.15476989746094,0,0.0,0.0,0.0,HCRB
2020-03-25 00:00:00-04:00,33.483482360839844,33.483482360839844,33.483482360839844,33.483482360839844,0,0.0,0.0,0.0,HCRB
2020-03-26 00:00:00-04:00,33.54787826538086,33.54787826538086,33.54787826538086,33.54787826538086,0,0.0,0.0,0.0,HCRB
2020-03-27 00:00:00-04:00,33.87150192260742,33.87150192260742,33.87150192260742,33.87150192260742,0,0.0,0.0,0.0,HCRB
2020-03-30 00:00:00-04:00,33.97589111328125,33.97589111328125,33.97589111328125,33.97589111328125,0,0.072,0.0,0.0,HCRB
2020-03-31 00:00:00-04:00,34.0556755065918,34.0556755065918,34.0556755065918,34.0556755065918,0,0.0,0.0,0.0,HCRB
2020-04-01 00:00:00-04:00,34.009857177734375,34.009857177734375,34.009857177734375,34.009857177734375,0,0.0,0.0,0.0,HCRB
2020-04-02 00:00:00-04:00,34.009857177734375,34.009857177734375,34.009857177734375,34.009857177734375,0,0.0,0.0,0.0,HCRB
2020-04-03 00:00:00-04:00,34.05484390258789,34.05484390258789,34.05484390258789,34.05484390258789,0,0.0,0.0,0.0,HCRB
2020-04-06 00:00:00-04:00,34.072662353515625,34.072662353515625,34.072662353515625,34.072662353515625,0,0.0,0.0,0.0,HCRB
2020-04-07 00:00:00-04:00,34.12273406982422,34.12273406982422,34.12273406982422,34.12273406982422,0,0.0,0.0,0.0,HCRB
2020-04-08 00:00:00-04:00,34.15329360961914,34.15329360961914,34.15329360961914,34.15329360961914,0,0.0,0.0,0.0,HCRB
2020-04-09 00:00:00-04:00,34.301822662353516,34.301822662353516,34.301822662353516,34.301822662353516,0,0.0,0.0,0.0,HCRB
