Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2025-11-25 00:00:00-05:00,23.290618145729706,23.59569348775997,22.194252953411272,22.28386878967285,8500,0.0,0.0,YBMN
2025-11-26 00:00:00-05:00,23.471757760611005,24.54905531004656,22.728135236403826,24.3278751373291,7800,0.0,0.0,YBMN
2025-11-28 00:00:00-05:00,25.95049369396732,27.962086600449563,25.56342887878418,25.56342887878418,16600,0.0,0.0,YBMN
2025-12-01 00:00:00-05:00,23.204817842519883,23.22388550793745,21.946381019243155,22.6471004486084,27500,0.0,0.0,YBMN
2025-12-02 00:00:00-05:00,23.357353799535073,24.520454027992653,23.357353799535073,24.315481185913086,4800,0.0,0.0,YBMN
2025-12-03 00:00:00-05:00,24.459135339754027,25.574831008911133,24.459135339754027,25.574831008911133,3100,0.115,0.0,YBMN
2025-12-04 00:00:00-05:00,25.264543495659076,27.62905405987271,25.234855299513356,27.539989471435547,4700,0.0,0.0,YBMN
2025-12-05 00:00:00-05:00,27.092754441906305,27.894332096207858,26.202112197875977,26.202112197875977,3800,0.0,0.0,YBMN
2025-12-08 00:00:00-05:00,26.848542489381845,27.538071016656236,26.45397793857358,27.39633560180664,2800,0.0,0.0,YBMN
2025-12-09 00:00:00-05:00,27.360901846913915,29.099090576171875,27.360901846913915,29.099090576171875,5700,0.0,0.0,YBMN
2025-12-10 00:00:00-05:00,29.313013595319656,29.856488791674604,29.18774511545857,29.74374771118164,6100,0.187,0.0,YBMN
2025-12-11 00:00:00-05:00,29.264832466090926,29.717728441870037,29.019110920788034,29.39299201965332,3300,0.0,0.0,YBMN
2025-12-12 00:00:00-05:00,29.25519735875311,29.25519735875311,27.06780242919922,27.06780242919922,2600,0.0,0.0,YBMN
2025-12-15 00:00:00-05:00,25.68020361896396,25.91146977577598,24.356203079223633,24.356203079223633,1800,0.0,0.0,YBMN
2025-12-16 00:00:00-05:00,24.44678346215411,24.822590727180426,24.44678346215411,24.70599365234375,1000,0.0,0.0,YBMN
2025-12-17 00:00:00-05:00,23.224086301672912,25.215001260925543,23.042648653554714,23.04460906982422,3300,0.448,0.0,YBMN
2025-12-18 00:00:00-05:00,24.489247639763676,24.489247639763676,22.41398811340332,22.41398811340332,3900,0.0,0.0,YBMN
2025-12-19 00:00:00-05:00,24.0086836009342,24.849184036254883,24.0086836009342,24.849184036254883,1200,0.0,0.0,YBMN
2025-12-22 00:00:00-05:00,24.038106776276912,25.401344370536748,24.028299082788376,24.58928680419922,10000,0.0,0.0,YBMN
2025-12-23 00:00:00-05:00,23.633057184582828,23.895896998638978,23.371197578645482,23.63599967956543,3000,0.0,0.0,YBMN
2025-12-24 00:00:00-05:00,23.219999313354492,23.26300048828125,23.100000381469727,23.25,2900,0.464,0.0,YBMN
2025-12-26 00:00:00-05:00,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,260,0.0,0.0,YBMN
