Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,ticker
2019-12-23 00:00:00-05:00,21.095558166503906,21.095558166503906,21.095558166503906,21.095558166503906,100,0.0,0.0,0.0,FLSP
2019-12-24 00:00:00-05:00,21.193222045898438,21.193222045898438,21.193222045898438,21.193222045898438,0,0.0,0.0,0.0,FLSP
2019-12-26 00:00:00-05:00,21.331655046932728,21.331655046932728,21.29938316345215,21.29938316345215,200,0.0,0.0,0.0,FLSP
2019-12-27 00:00:00-05:00,21.29853057861328,21.29853057861328,21.29853057861328,21.29853057861328,0,0.0,0.0,0.0,FLSP
2019-12-30 00:00:00-05:00,21.346940994262695,21.346940994262695,21.346940994262695,21.346940994262695,100,0.0,0.0,0.0,FLSP
2019-12-31 00:00:00-05:00,21.284944534301758,21.284944534301758,21.284944534301758,21.284944534301758,0,0.0,0.0,0.0,FLSP
2020-01-02 00:00:00-05:00,21.341843957683743,21.341843957683743,21.12273597717285,21.12273597717285,200,0.0,0.0,0.0,FLSP
2020-01-03 00:00:00-05:00,21.31976318359375,21.31976318359375,21.31976318359375,21.31976318359375,0,0.0,0.0,0.0,FLSP
2020-01-06 00:00:00-05:00,21.481971740722656,21.481971740722656,21.481971740722656,21.481971740722656,300,0.0,0.0,0.0,FLSP
2020-01-07 00:00:00-05:00,21.074329376220703,21.074329376220703,21.074329376220703,21.074329376220703,0,0.0,0.0,0.0,FLSP
2020-01-08 00:00:00-05:00,21.18558120727539,21.18558120727539,21.18558120727539,21.18558120727539,0,0.0,0.0,0.0,FLSP
2020-01-09 00:00:00-05:00,21.363075256347656,21.363075256347656,21.363075256347656,21.363075256347656,100,0.0,0.0,0.0,FLSP
2020-01-10 00:00:00-05:00,21.273902893066406,21.273902893066406,21.273902893066406,21.273902893066406,0,0.0,0.0,0.0,FLSP
2020-01-13 00:00:00-05:00,21.12103843688965,21.12103843688965,21.12103843688965,21.12103843688965,100,0.0,0.0,0.0,FLSP
2020-01-14 00:00:00-05:00,21.138017654418945,21.138017654418945,21.138017654418945,21.138017654418945,0,0.0,0.0,0.0,FLSP
2020-01-15 00:00:00-05:00,21.240781784057617,21.240781784057617,21.240781784057617,21.240781784057617,100,0.0,0.0,0.0,FLSP
2020-01-16 00:00:00-05:00,21.235687255859375,21.235687255859375,21.235687255859375,21.235687255859375,0,0.0,0.0,0.0,FLSP
2020-01-17 00:00:00-05:00,21.38770294189453,21.38770294189453,21.38770294189453,21.38770294189453,0,0.0,0.0,0.0,FLSP
2020-01-21 00:00:00-05:00,21.494709014892578,21.494709014892578,21.494709014892578,21.494709014892578,0,0.0,0.0,0.0,FLSP
2020-01-22 00:00:00-05:00,21.515941619873047,21.515941619873047,21.515941619873047,21.515941619873047,0,0.0,0.0,0.0,FLSP
2020-01-23 00:00:00-05:00,21.55840301513672,21.55840301513672,21.55840301513672,21.55840301513672,0,0.0,0.0,0.0,FLSP
2020-01-24 00:00:00-05:00,21.583881378173828,21.583881378173828,21.583881378173828,21.583881378173828,0,0.0,0.0,0.0,FLSP
2020-01-27 00:00:00-05:00,21.537174224853516,21.537174224853516,21.537174224853516,21.537174224853516,0,0.0,0.0,0.0,FLSP
2020-01-28 00:00:00-05:00,21.566049575805664,21.566049575805664,21.566049575805664,21.566049575805664,0,0.0,0.0,0.0,FLSP
2020-01-29 00:00:00-05:00,21.702777862548828,21.702777862548828,21.702777862548828,21.702777862548828,100,0.0,0.0,0.0,FLSP
2020-01-30 00:00:00-05:00,21.651824951171875,21.651824951171875,21.651824951171875,21.651824951171875,0,0.0,0.0,0.0,FLSP
2020-01-31 00:00:00-05:00,21.53122901916504,21.53122901916504,21.53122901916504,21.53122901916504,0,0.0,0.0,0.0,FLSP
2020-02-03 00:00:00-05:00,21.681547532328285,21.681547532328285,21.634838104248047,21.634838104248047,392800,0.0,0.0,0.0,FLSP
2020-02-04 00:00:00-05:00,21.48366928100586,21.48366928100586,21.48366928100586,21.48366928100586,100,0.0,0.0,0.0,FLSP
2020-02-05 00:00:00-05:00,21.73674964904785,21.73674964904785,21.73674964904785,21.73674964904785,0,0.0,0.0,0.0,FLSP
2020-02-06 00:00:00-05:00,21.694284439086914,21.694284439086914,21.694284439086914,21.694284439086914,100,0.0,0.0,0.0,FLSP
2020-02-07 00:00:00-05:00,21.703628540039062,21.703628540039062,21.703628540039062,21.703628540039062,0,0.0,0.0,0.0,FLSP
2020-02-10 00:00:00-05:00,21.604265213012695,21.604265213012695,21.604265213012695,21.604265213012695,100,0.0,0.0,0.0,FLSP
2020-02-11 00:00:00-05:00,21.56265203449114,21.622099813077167,21.56265203449114,21.60511589050293,1778100,0.0,0.0,0.0,FLSP
2020-02-12 00:00:00-05:00,21.685792922973633,21.685792922973633,21.685792922973633,21.685792922973633,0,0.0,0.0,0.0,FLSP
2020-02-13 00:00:00-05:00,21.600866317749023,21.600866317749023,21.600866317749023,21.600866317749023,0,0.0,0.0,0.0,FLSP
2020-02-14 00:00:00-05:00,21.694284439086914,21.694284439086914,21.694284439086914,21.694284439086914,0,0.0,0.0,0.0,FLSP
2020-02-18 00:00:00-05:00,21.68239877363273,21.74609375,21.68239877363273,21.74609375,2000,0.0,0.0,0.0,FLSP
2020-02-19 00:00:00-05:00,21.673053741455078,21.673053741455078,21.673053741455078,21.673053741455078,0,0.0,0.0,0.0,FLSP
2020-02-20 00:00:00-05:00,21.61785125732422,21.61785125732422,21.61785125732422,21.61785125732422,0,0.0,0.0,0.0,FLSP
2020-02-21 00:00:00-05:00,21.519338607788086,21.519338607788086,21.519338607788086,21.519338607788086,100,0.0,0.0,0.0,FLSP
2020-02-24 00:00:00-05:00,21.562647765581232,21.59661884366517,21.520185537806466,21.572839736938477,3900,0.0,0.0,0.0,FLSP
2020-02-25 00:00:00-05:00,21.347789932887373,21.347789932887373,21.215307235717773,21.215307235717773,200,0.0,0.0,0.0,FLSP
2020-02-26 00:00:00-05:00,21.30447769165039,21.30447769165039,21.30447769165039,21.30447769165039,0,0.0,0.0,0.0,FLSP
2020-02-27 00:00:00-05:00,21.30447769165039,21.30447769165039,21.30447769165039,21.30447769165039,0,0.0,0.0,0.0,FLSP
2020-02-28 00:00:00-05:00,20.87729787199255,20.87729787199255,20.845874786376953,20.845874786376953,200,0.0,0.0,0.0,FLSP
2020-03-02 00:00:00-05:00,20.570716857910156,20.570716857910156,20.570716857910156,20.570716857910156,100,0.0,0.0,0.0,FLSP
2020-03-03 00:00:00-05:00,20.566471099853516,20.566471099853516,20.566471099853516,20.566471099853516,0,0.0,0.0,0.0,FLSP
2020-03-04 00:00:00-05:00,20.989402770996094,20.989402770996094,20.989402770996094,20.989402770996094,100,0.0,0.0,0.0,FLSP
2020-03-05 00:00:00-05:00,20.893434524536133,20.893434524536133,20.893434524536133,20.893434524536133,0,0.0,0.0,0.0,FLSP
2020-03-06 00:00:00-05:00,20.762651443481445,20.762651443481445,20.762651443481445,20.762651443481445,0,0.0,0.0,0.0,FLSP
2020-03-09 00:00:00-04:00,20.161373735201114,20.161373735201114,20.089187622070312,20.089187622070312,1600,0.0,0.0,0.0,FLSP
2020-03-10 00:00:00-04:00,19.787701949503532,19.787701949503532,19.777511596679688,19.777511596679688,200,0.0,0.0,0.0,FLSP
2020-03-11 00:00:00-04:00,19.96095085144043,19.96095085144043,19.96095085144043,19.96095085144043,100,0.0,0.0,0.0,FLSP
2020-03-12 00:00:00-04:00,19.26965222905906,19.26965222905906,19.100648880004883,19.100648880004883,300,0.0,0.0,0.0,FLSP
2020-03-13 00:00:00-04:00,18.632714957129117,19.600019454956055,18.632714957129117,19.600019454956055,600,0.0,0.0,0.0,FLSP
2020-03-16 00:00:00-04:00,19.61870002746582,19.61870002746582,19.61870002746582,19.61870002746582,100,0.0,0.0,0.0,FLSP
2020-03-17 00:00:00-04:00,19.447999158386757,19.518487696293757,19.447999158386757,19.4887638092041,500,0.0,0.0,0.0,FLSP
2020-03-18 00:00:00-04:00,19.87517547607422,19.87517547607422,19.87517547607422,19.87517547607422,100,0.0,0.0,0.0,FLSP
2020-03-19 00:00:00-04:00,19.456493377685547,19.456493377685547,19.456493377685547,19.456493377685547,0,0.0,0.0,0.0,FLSP
2020-03-20 00:00:00-04:00,19.184728055044733,19.22804069519043,19.184728055044733,19.22804069519043,100,0.0,0.0,0.0,FLSP
2020-03-23 00:00:00-04:00,19.082815170288086,19.082815170288086,19.082815170288086,19.082815170288086,300,0.0,0.0,0.0,FLSP
2020-03-24 00:00:00-04:00,19.34693717956543,19.34693717956543,19.34693717956543,19.34693717956543,100,0.0,0.0,0.0,FLSP
2020-03-25 00:00:00-04:00,19.356279373168945,19.356279373168945,19.356279373168945,19.356279373168945,0,0.0,0.0,0.0,FLSP
2020-03-26 00:00:00-04:00,19.532926559448242,19.532926559448242,19.532926559448242,19.532926559448242,0,0.0,0.0,0.0,FLSP
2020-03-27 00:00:00-04:00,19.575389559192452,19.646728515625,19.575389559192452,19.646728515625,500,0.0,0.0,0.0,FLSP
2020-03-30 00:00:00-04:00,19.89810603996704,19.915091580907966,19.86413495808519,19.876874923706055,2100,0.0,0.0,0.0,FLSP
2020-03-31 00:00:00-04:00,19.7452392578125,19.7452392578125,19.7452392578125,19.7452392578125,0,0.0,0.0,0.0,FLSP
2020-04-01 00:00:00-04:00,19.772415161132812,19.772415161132812,19.772415161132812,19.772415161132812,100,0.0,0.0,0.0,FLSP
2020-04-02 00:00:00-04:00,19.769020080566406,19.769020080566406,19.769020080566406,19.769020080566406,0,0.0,0.0,0.0,FLSP
2020-04-03 00:00:00-04:00,19.839506149291992,19.839506149291992,19.839506149291992,19.839506149291992,100,0.0,0.0,0.0,FLSP
2020-04-06 00:00:00-04:00,19.84290313720703,19.84290313720703,19.84290313720703,19.84290313720703,0,0.0,0.0,0.0,FLSP
2020-04-07 00:00:00-04:00,19.756282806396484,19.756282806396484,19.756282806396484,19.756282806396484,0,0.0,0.0,0.0,FLSP
2020-04-08 00:00:00-04:00,19.61530303955078,19.61530303955078,19.61530303955078,19.61530303955078,0,0.0,0.0,0.0,FLSP
2020-04-09 00:00:00-04:00,19.650970458984375,19.650970458984375,19.650970458984375,19.650970458984375,100,0.0,0.0,0.0,FLSP
2020-04-13 00:00:00-04:00,19.740995407104492,19.740995407104492,19.740995407104492,19.740995407104492,0,0.0,0.0,0.0,FLSP
2020-04-14 00:00:00-04:00,19.72400665283203,19.72400665283203,19.72400665283203,19.72400665283203,100,0.0,0.0,0.0,FLSP
2020-04-15 00:00:00-04:00,19.750335693359375,19.750335693359375,19.750335693359375,19.750335693359375,100,0.0,0.0,0.0,FLSP
2020-04-16 00:00:00-04:00,19.716365814208984,19.716365814208984,19.716365814208984,19.716365814208984,100,0.0,0.0,0.0,FLSP
2020-04-17 00:00:00-04:00,19.796192169189453,19.796192169189453,19.796192169189453,19.796192169189453,0,0.0,0.0,0.0,FLSP
2020-04-20 00:00:00-04:00,19.686641693115234,19.686641693115234,19.686641693115234,19.686641693115234,100,0.0,0.0,0.0,FLSP
2020-04-21 00:00:00-04:00,19.703624725341797,19.703624725341797,19.703624725341797,19.703624725341797,100,0.0,0.0,0.0,FLSP
2020-04-22 00:00:00-04:00,19.71466636657715,19.71466636657715,19.71466636657715,19.71466636657715,100,0.0,0.0,0.0,FLSP
2020-04-23 00:00:00-04:00,19.67305564880371,19.67305564880371,19.67305564880371,19.67305564880371,0,0.0,0.0,0.0,FLSP
2020-04-24 00:00:00-04:00,19.65606689453125,19.65606689453125,19.65606689453125,19.65606689453125,100,0.0,0.0,0.0,FLSP
